﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,63,63,28,1,活泼,e,0.8317,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,64,64,16,1,正直,e,0.5168,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,65,65,13,1,杰出,e,0.5848,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,66,66,2,1,我们,i,0.7132,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,67,67,29,1,诚恳,e,0.9142,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,68,68,76,1,他们,e,0.9122,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,69,69,45,1,猖狂,i,0.8858,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,70,70,1,1,我的,i,0.6673,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,71,71,61,1,我的,i,0.5707,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,72,72,12,1,聪明,e,0.8813,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,73,73,47,1,固执,i,0.6662,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,74,74,35,1,消极,i,0.5954,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,75,75,10,1,优秀,e,0.6651,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,76,76,30,1,卑鄙,i,0.5845,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,77,77,50,1,我,i,0.6528,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,78,78,58,1,他人,e,0.6389,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,79,79,65,1,他,e,0.5406,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,space,12.3984,i,1,0.7204,0,0,0,51,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,,i,1,0.7306,0,1,1,31,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.5562,0,2,2,52,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.6712,0,3,3,69,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,,e,1,0.7652,0,4,4,21,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,i,1,0.5526,0,5,5,34,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.4976,0,6,6,58,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,i,0,0.4544,0,7,7,5,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,,i,1,0.5864,0,8,8,47,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,,i,1,0.6305,0,9,9,33,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,e,0,0.6661,0,10,10,54,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.5006,0,11,11,55,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.5524,0,12,12,6,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,,i,1,0.5433,0,13,13,49,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.8168,0,14,14,74,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.6791,0,15,15,9,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.595,0,16,16,1,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.5855,0,17,17,0,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,,e,1,0.8839,0,18,18,29,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,,i,1,0.6468,0,19,19,40,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.7295,0,20,20,64,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,,e,1,0.9806,0,21,21,24,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,,e,1,0.551,0,22,22,16,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.6918,0,23,23,77,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,,i,1,0.923,0,24,24,45,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,,e,1,0.6315,0,25,25,23,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,e,0,0.4618,0,26,26,61,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,,i,1,0.7131,0,27,27,43,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.602,0,28,28,8,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6857,0,29,29,60,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,,e,1,0.6582,0,30,30,11,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,,i,1,0.6469,0,31,31,41,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.7687,0,32,32,59,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,,i,1,0.6363,0,33,33,46,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.8172,0,34,34,79,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.7576,0,35,35,78,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6234,0,36,36,68,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,,i,1,0.5407,0,37,37,42,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,,e,1,0.6849,0,38,38,19,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6133,0,39,39,2,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,,i,1,0.5965,0,40,40,38,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,,e,1,0.5843,0,41,41,12,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,,e,1,0.5838,0,42,42,25,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.758,0,43,43,50,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,,e,1,0.5189,0,44,44,10,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,,i,1,0.5807,0,45,45,35,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,e,1,0.5334,0,46,46,27,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,,i,1,0.5868,0,47,47,44,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6153,0,48,48,66,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,,e,1,0.6481,0,49,49,15,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.7556,0,50,50,53,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.5735,0,51,51,67,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.4835,0,52,52,3,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6631,0,53,53,56,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.6169,0,54,54,63,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6164,0,55,55,72,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.4963,0,56,56,71,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.6472,0,57,57,76,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,,e,1,0.6066,0,58,58,18,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,,i,1,0.644,0,59,59,48,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.4663,0,60,60,7,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,,i,1,0.7172,0,61,61,30,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,,e,1,0.6284,0,62,62,28,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6609,0,63,63,62,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,,i,1,0.5861,0,64,64,32,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,,i,1,0.5898,0,65,65,39,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.5535,0,66,66,65,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,,i,1,0.576,0,67,67,37,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,,e,1,0.6004,0,68,68,20,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.7127,0,69,69,75,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.4847,0,70,70,73,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,e,1,0.9291,0,71,71,22,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,,i,1,0.5851,0,72,72,36,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,,e,1,0.4958,0,73,73,17,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,,e,1,0.6982,0,74,74,26,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,,e,1,0.7851,0,75,75,14,1,,
,,,,,,,,,,,,,,1,001,2025-01-02_17h00.45.397,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.4809,0,76,76,57,1,,
