﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_iso.rt,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_ipn.rt,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,64,64,25,1,细腻,e,0.8531,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,65,65,0,1,我,i,0.7251,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,66,66,21,1,稳重,e,0.9351,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,67,67,37,1,傲慢,i,1.0853,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,68,68,66,1,他们,e,0.8234,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,69,69,24,1,朴实,e,1.0835,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,70,70,27,1,热情,e,0.6448,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,71,71,41,1,散漫,i,0.6848,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,72,72,67,1,他的,e,0.857,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,73,73,52,1,我们,i,0.8018,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,74,74,49,1,下贱,i,1.1012,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,75,75,31,1,虚伪,i,0.8416,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,76,76,78,1,他人,e,0.8514,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,77,77,62,1,我们,i,0.636,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,78,78,44,1,暴躁,i,1.072,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,0,79,79,59,1,其他,e,0.7083,,,,,,,,,,,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,space,22.1,i,1,0.7395,0,0,0,30,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,e,1,0.9069,0,1,1,27,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.891,0,2,2,65,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,,e,1,0.8574,0,3,3,15,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.5419,0,4,4,57,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.7353,0,5,5,79,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.5895,0,6,6,76,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.5076,0,7,7,66,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.6599,0,8,8,63,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.7917,0,9,9,6,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,,i,1,1.0078,0,10,10,37,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,e,0,1.1393,0,11,11,64,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.8908,0,12,12,53,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,,e,1,1.1582,0,13,13,17,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,i,0,1.2259,0,14,14,22,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,,i,1,0.8406,0,15,15,44,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,e,0,1.4407,0,16,16,74,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,,,0,,0,17,17,43,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,,e,1,0.9347,0,18,18,19,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,i,0,0.7523,0,19,19,5,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6747,0,20,20,52,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,,i,1,0.9568,0,21,21,32,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,e,0,0.7898,0,22,22,73,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.7182,0,23,23,54,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,,e,1,0.9681,0,24,24,16,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,,e,1,0.7576,0,25,25,28,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,i,1,0.7419,0,26,26,34,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,1.0575,0,27,27,59,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,,e,1,1.0242,0,28,28,24,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,,e,1,0.7551,0,29,29,20,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,,i,1,0.7734,0,30,30,49,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自卑,i,,,,i,1,1.2317,0,31,31,36,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6727,0,32,32,58,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,,,0,,0,33,33,48,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,1.1576,0,34,34,8,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,,i,0,1.1833,0,35,35,10,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,,e,1,1.2233,0,36,36,14,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.8077,0,37,37,50,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,,i,1,1.1842,0,38,38,46,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,,e,1,0.7588,0,39,39,12,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,,e,1,0.7569,0,40,40,26,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.8529,0,41,41,55,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,1.1408,0,42,42,69,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,,e,1,1.1427,0,43,43,11,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,i,0,0.8059,0,44,44,78,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.5857,0,45,45,68,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,,i,1,0.9736,0,46,46,39,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,1.0917,0,47,47,4,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,,e,1,0.973,0,48,48,13,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,1.4056,0,49,49,75,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6248,0,50,50,70,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.8931,0,51,51,67,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.9018,0,52,52,2,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,,e,1,1.0515,0,53,53,29,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.5562,0,54,54,1,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.5685,0,55,55,72,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.5532,0,56,56,62,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,,i,1,0.9854,0,57,57,41,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.9027,0,58,58,77,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,,i,1,0.8516,0,59,59,35,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,1.1901,0,60,60,9,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.8424,0,61,61,0,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.744,0,62,62,51,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.9404,0,63,63,60,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.7515,0,64,64,56,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,,i,1,0.7072,0,65,65,31,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,,e,1,0.7547,0,66,66,18,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,,e,0,1.3407,0,67,67,47,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,e,0,0.8173,0,68,68,61,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,,i,1,1.0918,0,69,69,40,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,,i,1,1.0014,0,70,70,42,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,,e,1,0.6588,0,71,71,23,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,,i,1,0.7445,0,72,72,45,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,,e,1,0.6916,0,73,73,21,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,,i,1,0.6822,0,74,74,38,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,,e,1,0.7515,0,75,75,25,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,,i,1,0.6905,0,76,76,33,1,,
,,,,,,,,,,,,,1,001,2024-08-25_22h04.39.309,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.8065,0,77,77,7,1,,
